X,Z,Flexure_sb_m,Accumulation_sb_m
0.0,0.0,0.0,0.0
2040000.0,106.27750657347623,-0.08069128303722853,-10.972989526264689
2000000.0,137.54310236472483,3.2078865157570906,-26.860779204822514
2000000.0,137.0199659625078,4.8134582287977095,-28.989487320080183
2040000.0,95.74630271643775,1.320074853266628,-22.90495951960707
2040000.0,82.1545998782885,2.8017042519727453,-37.978291756462475
2040000.0,79.71523056495619,4.381513369668536,-41.99747018749054
2040000.0,77.59156580201356,5.861102531895775,-45.600724112660416
2040000.0,75.8252600745604,7.574259792538409,-49.080187100756184
2040000.0,74.16822555230296,9.416471572046067,-52.5794334025213
2040000.0,72.57678292799638,11.29780517678949,-56.052209631571316
2040000.0,71.14016512801224,13.280831185850454,-59.47185344061643
2040000.0,69.83911158949608,15.362499394776682,-62.854575188058824
2040000.0,68.61705577464498,17.495477617266697,-66.20960922539996
2040000.0,67.47128479094422,19.680626163985135,-69.54052875581918
2040000.0,66.40826339289501,21.913810492595033,-72.83673448247826
2040000.0,65.43788370149076,24.201340888698667,-76.09464456998616
2040000.0,64.50605883113974,26.515132052364272,-79.34026060400281
2040000.0,63.61718924219343,28.841880619358996,-82.55587875994384
2040000.0,62.77384150547153,31.174541116817956,-85.73188699412468
2040000.0,61.97021307475716,33.51701971438893,-88.87799402241004
2040000.0,61.19477182015323,35.85845087527198,-91.99486643789702
2040000.0,60.45193920893692,38.195855557125604,-95.07510373096693
2040000.0,59.743992797816055,40.53535065191537,-98.12254523687758
2040000.0,59.056319778317764,42.868522807809256,-101.14339041226975
2040000.0,58.39645133441563,45.20159875754917,-104.13633480591179
2040000.0,57.75677440898757,47.520243364337425,-107.0946563381281
2040000.0,57.13762126069149,49.82603470398899,-110.01960082607575
2040000.0,56.52794843097171,52.11194269578082,-112.91518164758736
2040000.0,55.93810807861641,54.386184916695264,-115.7792642208571
2040000.0,55.35713494007738,56.638182131086424,-118.6122345737873
2040000.0,54.78970263545517,58.870473449008315,-121.4119581963314
2040000.0,54.2247568311159,61.07721782023517,-124.18364837189752
2040000.0,53.66142373945391,63.258572892466276,-126.92833653579059
2040000.0,53.0993596938021,65.41085569818429,-129.6426833871604
2040000.0,52.548159821266644,67.5443570762169,-132.32738463772844
2040000.0,52.00405791271558,69.65468974314753,-134.98181921321017
2040000.0,51.46336466208414,71.73794023524759,-137.60576295594169
2040000.0,50.92874306347322,73.79536604902378,-140.1978103683288
2040000.0,50.39149903468321,75.8234123417177,-142.76310068981272
2040000.0,49.860508938582484,77.82648827301186,-145.2971667172076
2040000.0,49.33448920783632,79.80301586651154,-147.79971404145348
2040000.0,48.81091200961166,81.75440779636132,-150.27468316952786
2040000.0,48.29214372622837,83.67969776876808,-152.71874142531792
2040000.0,47.777460628587534,85.58054479351306,-155.13427154770372
2040000.0,47.26723082590546,87.45759199028687,-157.52154854715965
2040000.0,46.76012551051313,89.31088012415573,-159.88194199642084
2040000.0,46.25486595491123,91.1371893946,-162.21351082246701
2040000.0,45.75258435540589,92.93902238672425,-164.5176254140966
2040000.0,45.254899227743664,94.71665009982662,-166.79293825486118
2040000.0,44.758451858608304,96.46983786741396,-169.04257339158394
2860000.0,-896.1609188141105,-604.6095132331217,1178.7399034296056
2860000.0,-859.2565070696634,-626.1118566016864,1237.146658542618
2860000.0,-831.3638747242029,-647.9571266170811,1286.8845609034736
2860000.0,-799.3278172790558,-669.6776030494532,1340.6410947809916
2860000.0,-767.0282077387611,-690.8265346310345,1394.0896359028677
2860000.0,-740.7367997100359,-712.2599079359182,1441.8144172364769
2930000.0,-1014.7091698996885,-667.7749601217889,1288.5830685793303
2930000.0,-983.668018290644,-688.2718885565912,1340.1211486231769
2930000.0,-962.6998361972459,-705.391572245568,1378.2090144055517
2930000.0,-931.3923480459878,-723.8004776069666,1427.9254079182083
2930000.0,-905.1814919387009,-742.7133985114589,1473.0491849299874
2930000.0,-872.4308012150443,-762.826006400227,1525.9124835424113
2930000.0,-839.1711221683886,-786.0681032114694,1582.414259400309
2930000.0,-814.0947970578632,-806.6978292376457,1628.1203105370112
2930000.0,-790.4864506654944,-826.3443994200009,1671.375227111735
2930000.0,-772.2659812779341,-844.2776185550629,1707.5289156343579
2930000.0,-746.6814448139926,-864.0525583839061,1752.888391927143
2930000.0,-717.9710043992598,-885.5132567592733,1803.059530717243
2930000.0,-696.9231527554246,-905.7722446465019,1844.3663702483059
2930000.0,-667.4747923120262,-929.5232805200196,1897.5657665652225
2930000.0,-639.2853836148672,-955.0579696799183,1951.28986442228
2930000.0,-610.5606915546119,-980.2494934407584,2005.2060802433753
2930000.0,-581.4769134856341,-1006.1941525746893,2060.234517446283
2930000.0,-552.5512958993417,-1031.1403577715637,2114.1063402294494
2930000.0,-520.9988900316088,-1056.7201352843647,2171.238523609984
2930000.0,-491.86787998820597,-1081.3681720592306,2225.0175704282515
2930000.0,-463.28613403707465,-1104.4577630859226,2276.688907406074
2930000.0,-438.9584726533774,-1122.997166158265,2319.555971862114
2930000.0,-421.61084735379603,-1138.297969362504,2352.204400365933
2930000.0,-404.72884953520935,-1152.5901536332453,2383.378582455261
2930000.0,-402.50099766497226,-1156.2185181596658,2389.234798851918
2930000.0,-397.2143743686234,-1161.6473582592491,2399.9502622478503
2930000.0,-381.38753272228223,-1175.7225224928459,2429.852268127789
2930000.0,-351.63551858276657,-1197.3521117980267,2481.2338715724854
2930000.0,-330.62587658987496,-1218.2097044514908,2523.101106218841
2930000.0,-309.34193642021654,-1239.4004217495449,2565.5757636865533
2930000.0,-282.11900973298197,-1263.9573463388954,2617.3556149631395
2930000.0,-258.19423815488517,-1286.9515105432247,2664.274550745565
2930000.0,-237.04881154207914,-1307.9814750879677,2706.449941903113
2930000.0,-214.4618440224178,-1328.4751803044062,2749.5306146392136
2930000.0,-196.1048027570054,-1347.6094823639307,2787.0219579641507
2930000.0,-180.180851511436,-1363.0396845305963,2818.3761113763853
2930000.0,-167.39214295443557,-1377.8719396472743,2845.9970750500634
3490000.0,-2080.5628945146364,-441.3294613184983,959.7491568182429
3490000.0,-2071.0495137060475,-449.289127118742,977.2222034270757
3490000.0,-2060.4501265997897,-459.56200290852547,998.0944663231157
3270000.0,-1497.765569872217,-961.55419797551,1936.5341071259595
3270000.0,-1467.2631855335385,-986.5991957143308,1992.081489203459
3270000.0,-1434.9969683141744,-1013.2240697039117,2050.972580412403
3270000.0,-1404.9998124337435,-1038.5562186633838,2106.301885252307
3270000.0,-1370.3173264826933,-1063.4045508840534,2165.832703424026
3270000.0,-1340.4972036710617,-1086.7917007710555,2219.0399761226604
3270000.0,-1307.7037564737027,-1108.4029097276352,2273.4446322765984
3270000.0,-1282.515789099298,-1131.1707258175202,2321.400415740887
3270000.0,-1252.8401728575534,-1156.8645478934886,2376.7698540586
3270000.0,-1215.1345555650855,-1185.5389594811775,2443.1498829387556
3270000.0,-1169.970119184994,-1213.7101888123182,2516.4855486499873
3270000.0,-1143.9097610954875,-1235.1666966289993,2564.002414556176
3270000.0,-1121.1575602994099,-1253.8221229720064,2605.410041695261
3270000.0,-1098.046592385755,-1269.5176495117066,2644.2165361486177
3270000.0,-1064.2695027241693,-1289.9814465713173,2698.4574228698148
3270000.0,-1025.2114039818657,-1315.942197111736,2763.476272152537
3270000.0,-986.2109027181057,-1340.6807495819417,2827.215325886502
3350000.0,-1418.6978616158565,-1108.0900941604275,2284.05168965829
3270000.0,-923.0244711540779,-1388.3134110932779,2938.034418961866
3270000.0,-886.9758288035946,-1416.8157732467305,3002.585423465801
3270000.0,-856.5888713699388,-1448.1604366974425,3064.3170443501676
3350000.0,-1271.0465332004756,-1209.6321755778836,2533.2450994911273
3350000.0,-1237.5797718332858,-1234.445168307216,2591.524853587649
